tweet_id,text,context_annotations_count,count_annotations,count_cashtags,count_hashtags,count_mentions,count_urls,created_at_tweet,lang,likes,quotes,referenced_tweet_count,replies,reply_settings,retweets,source,terms,username,created_at_author,followers_count,following_count,tweet_count,listed_count,location,protected,verified,media_type,height,width,preview_image_url,country,name_place,place_type
1244441565210333184,"""AUTISM Isolation...We can't take it Anymore!' (PART 1 of 4) I had to get Dustin out!!! But what could I do ? This is what I came up with while still keeping social distancing in mind. Hugging you from afar! #SMAARTMom &amp; My Dustin #AutismWelcomedDecalSymbol https://t.co/SAJtf7cYby",1,2.0,0.0,2.0,0.0,1.0,2020-03-30T01:49:24.000Z,en,0,0,0,0,everyone,0,Twitter for Android,"""social distancing""%20autism",AutismWelcomed,2014-09-13T12:21:24.000Z,89,538,99,0,"Florida, USA",False,False,photo,1215,1403,https://pbs.twimg.com/media/EUUlAS_X0AEXZ2u.jpg,United States,Florida,admin
1244441357307052032,"""AUTISM Isolation...We can't take it Anymore!' (PART 1 of 3) I had to get Dustin out!!! But what could I do ? This is what I came up with while still keeping social distancing in mind. Hugging you from afar! #SMAARTMom &amp; My Dustin #AutismWelcomedDecalSymbol https://t.co/9UFGEV4aD0",1,2.0,0.0,2.0,0.0,1.0,2020-03-30T01:48:34.000Z,en,0,0,0,0,everyone,1,Twitter for Android,"""social distancing""%20autism",AutismWelcomed,2014-09-13T12:21:24.000Z,89,538,99,0,"Florida, USA",False,False,photo,2036,1527,https://pbs.twimg.com/media/EUUkzyhXQAAzS6l.jpg,United States,Florida,admin
1244437545649426432,"""AUTISM Isolation.We can't take it Anymore!'(PT 1of4)I had to get Dustin out!!! But what could I do?This is what I came up with while still keeping social distancing in mind.I know how those walls can close in on us. Hugging U from afar!#SMAARTMom &amp;My Dustin #AutismWelcomedDecal https://t.co/Quiyo3vSIk",1,3.0,0.0,2.0,0.0,1.0,2020-03-30T01:33:26.000Z,en,0,0,0,0,everyone,1,Twitter for Android,"""social distancing""%20autism",AutismWelcomed,2014-09-13T12:21:24.000Z,89,538,99,0,"Florida, USA",False,False,video,1280,720,https://pbs.twimg.com/ext_tw_video_thumb/1244437243445608448/pu/img/SSefQnZMRPyBHtDc.jpg,United States,Florida,admin
1395346545869008896,"@UniversalORL @UniversalStubio so glad to be back. #safe, #fun, #happy #family . #Thankyou👍🏻 #families #vacation #COVID19 #Travel #Autism #inclusion #awesome 👍🏻👍🏻 https://t.co/Vy1r3xHCYR",14,0.0,0.0,12.0,0.0,1.0,2021-05-20T11:51:55.000Z,en,4,0,0,0,everyone,3,Twitter for iPhone,covid19%20autism,DJWallach77,2010-01-24T17:57:39.000Z,1938,2524,100,112,Chicago,False,False,photo,2048,1536,https://pbs.twimg.com/media/E11ER_YWYAUGdkV.jpg,United States,Florida,admin
1241179345005281280,100+ Free Learning and Entertainment Resources for Families During the #Coronavirus 👉🏼 https://t.co/1qYnx2achE #Learning #LearningFun #Education #Entertainment #Autism #SpecialNeeds #COVID19 #homeschooling https://t.co/cLiFEHFBMq,4,0.0,0.0,9.0,0.0,2.0,2020-03-21T01:46:30.000Z,en,4,0,0,0,everyone,4,Twitter for iPhone,coronavirus%20autism,JoscelynRC,2009-10-18T21:29:58.000Z,11381,6956,96,387,"Orlando, FL",False,True,photo,1810,1448,https://pbs.twimg.com/media/ETmOCOhXkAE3ujE.jpg,United States,Florida,admin
1251151126629511168,"It’s been hugely challenging at home for the past four weeks...we’ve thrown everything we can into trying to ease the impact...OT exercises, music, art, bubbles, physical activity, games, etc etc....but today, today was a GREAT day (so far!) 😳🤞#ADHD #adoption #autism #Covid_19 https://t.co/8A49DMcfT6",4,0.0,0.0,4.0,0.0,1.0,2020-04-17T14:10:48.000Z,en,27,1,0,3,everyone,2,Twitter for iPhone,covid-19%20autism,challengetocare,2014-03-12T00:20:16.000Z,540,368,99,5,,False,False,photo,2048,1536,https://pbs.twimg.com/media/EVz7UHbU8AQ5TYp.jpg,United Kingdom,Urmston,city
1340619029569007616,The actual state of this #Limerick. Vaccines don't cause Autism. Would love to know what 🤡 are responsible. #Covid_19 is real and this is a serious insult to our #frontlineworkers #fakenews I'm beyond angry now I must say. https://t.co/dYHmlN6vn5,1,0.0,0.0,4.0,0.0,1.0,2020-12-20T11:24:18.000Z,en,19,0,0,9,everyone,3,Twitter for Android,covid-19%20autism,kieransopinion,2010-10-01T22:27:41.000Z,743,1263,96,4,"Limerick, Ireland",False,False,video,656,368,https://pbs.twimg.com/ext_tw_video_thumb/1340618947574509569/pu/img/ZaHtxKk_8UPpo99z.jpg,Ireland,Limerick,city
1255848303696269312,April 30th! Last day to spread awareness for #autismawarenessmonth Last minute routine changes aren't alot of fun! The whole world can relate to this at the moment!! #Autism #autismacceptance #autismandlockdown #ThursdayThoughts #COVID19 #StayAtHome https://t.co/a3BE0zlBOY,1,0.0,0.0,7.0,0.0,1.0,2020-04-30T13:15:42.000Z,en,2,0,0,0,everyone,0,Twitter for Android,covid19%20autism,Laurasbakedcre1,2016-06-12T21:41:50.000Z,580,656,5330,0,"Annacotty Limerick, Ireland",False,False,photo,692,720,https://pbs.twimg.com/media/EW2rX70XgAExPBE.jpg,Ireland,Limerick,city
1377938011099398144,It’s World Autism Day. This year’s theme is Inclusion in the Workplace: Challenges and Opportunities in a Post-Pandemic World. How can companies like help as we build back better after covid-19? #WorldAutismAwarenessDay https://t.co/cYxOMx1gsG,1,1.0,0.0,1.0,0.0,1.0,2021-04-02T10:56:37.000Z,en,4,0,0,0,everyone,0,Twitter for Android,pandemic%20autism,Azpiral,2015-03-24T11:33:16.000Z,267,382,99,30,"Castletroy, Co.Limerick",False,False,photo,900,1600,https://pbs.twimg.com/media/Ex9rUYpWQAAY5I9.jpg,Ireland,Limerick,city
1338056487881625600,"#Wicklow #Ireland #Covid_19 #SocialDistancing #WINTER #Christmas My youngest son, who has the bit of the autism, says to me: happy Daddy. The fact that we are watching The Grinch is merely coincidental. 😉😁 https://t.co/ccZhKtG9q8",2,1.0,0.0,6.0,0.0,1.0,2020-12-13T09:41:41.000Z,en,8,0,0,1,everyone,0,Twitter for Android,covid-19%20autism,irishelt,2014-08-01T02:44:52.000Z,4700,3838,99,93,Ireland,False,False,photo,2048,1152,https://pbs.twimg.com/media/EpG7SDyXcAAVSsS.jpg,Ireland,Wicklow,city
1333063975479676928,"@PlayStation @Microsoft 2020. COVID, stores closed, schools closed, jobs &amp; PS5/XBOX X out of stock. It sure would of been nice to surprise my son with one especially now. Having a son with Autism, who depends on the social interaction these systems create, would of been nice. https://t.co/6BweK0Indl",12,1.0,0.0,0.0,0.0,1.0,2020-11-29T15:03:13.000Z,en,0,0,0,1,everyone,0,Twitter for iPhone,covid%20autism,americajane45,2017-01-22T02:19:28.000Z,10,327,594,0,United States,False,False,photo,1403,1007,https://pbs.twimg.com/media/En_-nt_XIAE_Lzh.jpg,United States,Round Rock,city
1248399831501910016,Just an accessible doorway needed now to finish the partition at our centre so we can double our capacity to provide much needed support to our families 🌈 #covid19 #keyworkers #clapforcarers #charity #fundraising #teesvalley #autism #disability #csr #herohalfhour #StayHome https://t.co/fwHr1iiNMR,1,0.0,0.0,11.0,0.0,1.0,2020-04-09T23:58:08.000Z,en,1,0,0,0,everyone,1,Twitter for iPhone,covid19%20autism,WeAre_MAIN,2015-03-23T15:07:50.000Z,656,1077,100,18,"North East, North Yorkshire",False,False,photo,2048,1536,https://pbs.twimg.com/media/EVM1Be3U4AMR07v.jpg,United Kingdom,High Force Road Units,poi
1248004988283977728,Coronavirus rules now updated to include guidance for autistic people and those with learning disabilities. https://t.co/MeAgBaBOn8,3,0.0,0.0,0.0,0.0,1.0,2020-04-08T21:49:10.000Z,en,4,0,0,0,everyone,2,Twitter for iPhone,coronavirus%20autistic,ChopsyBristol,2010-08-15T09:09:36.000Z,2091,1754,100,37,Bristol,False,False,photo,1024,576,https://pbs.twimg.com/media/EVHN6MCUYAACW4d.jpg,United Kingdom,Bristol,city
1322913401362882560,"🔊NEW PAPER (OPEN ACCESS) 🔊 We contacted ID +/or autism organisations, re their COVID-19 priorities 4 mental health, physical health + social support. Plz RT😃 https://t.co/P23vNiH4DO @LPTresearch @LPTnhs @VerityChester @haritsa1 @regalexa @HarryDudson @MOP_Kinney @Roy1Ashok https://t.co/RliDpb2bfO",1,0.0,0.0,0.0,0.0,2.0,2020-11-01T14:48:28.000Z,en,52,3,0,1,everyone,18,Twitter for Android,pandemic%20autism,SamuelJTromans,2015-02-28T17:53:06.000Z,2495,5001,98,21,United Kingdom,False,False,photo,350,1024,https://pbs.twimg.com/media/ElvuujhW0AEBI4U.jpg,United Kingdom,Leicester,city
1241016685815005184,#Covid_19 20 March 2020 Thread My severely autistic (and legendary) brother was due to have a surgery next month on a tooth that has been causing him immense pain for a while. It’s complicated as he doesn’t like the dentist’s chair so it has to be a full on GA in hospital 2/ https://t.co/Jdd5atSkKT,1,0.0,0.0,1.0,0.0,1.0,2020-03-20T15:00:09.000Z,en,30,0,0,8,everyone,2,Twitter for iPhone,covid-19%20autistic,MikeyKayNYC,2010-05-16T17:47:43.000Z,19380,875,94,346,"Paris, France",False,True,photo,960,1280,https://pbs.twimg.com/media/ETj6GO-WkAAbMyh.jpg,United States,Yonkers,city
1248200231667339264,"@SuffolkPolice IMPORTANT! Don’t waste time stopping and telling my autistic son’s carer what they can/cannot do! Read top paragraph please. It’s official government Corona virus FAQ document. Educate your officers, show empathy towards all autistic/special needs people #autism https://t.co/aHVk5RCx5U",1,0.0,0.0,1.0,0.0,1.0,2020-04-09T10:45:00.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,corona%20autistic,DavidLaney,2009-07-21T14:20:05.000Z,2483,2198,100,26,"Bolton, England",False,False,photo,2048,946,https://pbs.twimg.com/media/EVJ_fWkUYAARdey.jpg,United Kingdom,Bolton,city
1241657286222843904,John had a great walk yesterday. Lots of smiles and practicing social distancing as you can see. And he picked up a chicken in Tesco on way home for his Sunday roast. Winner! #autism https://t.co/c8mx7oxD3H,10,2.0,0.0,1.0,0.0,1.0,2020-03-22T09:25:40.000Z,en,5,0,0,0,everyone,0,Twitter for iPhone,"""social distancing""%20autism",DavidLaney,2009-07-21T14:20:05.000Z,2483,2198,100,26,"Bolton, England",False,False,photo,1024,768,https://pbs.twimg.com/media/ETtAuCuXgAAT-7Q.jpg,United Kingdom,Bolton,city
1328298747042951168,"Today @scottishautism launch #Affinity, a new online service providing free, personalised development &amp; support to autistic people &amp; families during #Covid19 &amp; beyond. I'll be working alongside other professionals &amp; practitioners to deliver support: www.scottishautism/affinity https://t.co/hYVVr9EnIE",1,0.0,0.0,2.0,0.0,1.0,2020-11-16T11:27:54.000Z,en,8,2,0,0,everyone,0,Twitter for Android,covid19%20autistic,billyan_derson,2014-11-19T23:22:41.000Z,710,1544,100,36,"Dumfries, Scotland",False,False,photo,900,1600,https://pbs.twimg.com/media/Em8Qq7yW4AEhtEP.jpg,United Kingdom,Locharbriggs,city
1280700252920700928,"Irchester Country' Park Northamptonshire, Kerry on camera, Imogen social distancing from all of us, me in the dodgy shirt and Jordan steaming off in front people don't get in his way #Autism #adhd 😎 https://t.co/tAeBEbfZqU",4,4.0,0.0,2.0,0.0,1.0,2020-07-08T03:08:29.000Z,en,1,0,0,0,everyone,1,Twitter for Android,"""social distancing""%20autism",garycarr14,2011-06-04T08:59:45.000Z,5379,5910,100,68,Coventry West Midlands,False,False,photo,810,1080,https://pbs.twimg.com/media/EcX2Ft2XYAEDyTa.jpg,United Kingdom,Coventry,city
1359194585302507520,I haven’t seen my autistic brother in his care home for well over a year now. He’s in priority group 6 for the vaccine although we were told 4. A longer wait (2 months+) means days of me thinking is this the last time I’ll see him? I want his home to be protected from #COVID19 https://t.co/j3ejtI6wri,1,0.0,0.0,1.0,0.0,1.0,2021-02-09T17:36:56.000Z,en,83,1,0,4,everyone,8,Twitter for iPhone,covid19%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,830,719,https://pbs.twimg.com/media/EtzURV5XEAA1aZn.jpg,United Kingdom,Cardiff,city
1357047796369653760,"Great to see dad speaking up for my autistic brother on @ITVWales. Since hearing Adam has to wait until at least April for a vaccine, I’ve never been so angry/upset. It’s hard not to think of the worst when you read that your brother is 30x more likely to die from #COVID19. https://t.co/xoa8gR3upn",1,1.0,0.0,1.0,0.0,1.0,2021-02-03T19:26:22.000Z,en,112,0,0,10,everyone,15,Twitter for iPhone,covid19%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,960,720,https://pbs.twimg.com/media/EtUzxvVXEAAysav.jpg,United Kingdom,Cardiff,city
1302676306933493760,"With the lack of motivation due to #COVID19 and a few nasty knee injuries - I’ll be running the busiest areas of the Welsh capital spreading awareness of @MencapCymru and the amazing things they do for autistic ppl, like my brother, Adam. I want it to be a day to remember⭐️(2/?) https://t.co/KaFkU5uK32",1,2.0,0.0,1.0,0.0,1.0,2020-09-06T18:33:28.000Z,en,6,0,1,1,everyone,0,Twitter for iPhone,covid19%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,1536,2048,https://pbs.twimg.com/media/EhQJMbXXkAEr3wM.jpg,United Kingdom,Cardiff,city
1376923415781777408,"My heart is absolutely racing. Just found out I’m going to see my autistic brother, outside his care home, NEXT MONDAY!!! Legitimately on the verge of tears. The last time I saw him was December 2019. The pandemic has been a long old slog... but I can finally be reunited. ❤️ https://t.co/MO2Rvxv3TD",3,0.0,0.0,0.0,0.0,1.0,2021-03-30T15:44:58.000Z,en,993,4,0,24,everyone,10,Twitter for iPhone,pandemic%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,830,719,https://pbs.twimg.com/media/ExvQjFtWgAImCzz.jpg,United Kingdom,Cardiff,city
1334520589365768192,"Happy International Day of Persons with Disabilities! This is Adam, my brother. He’s autistic. He’s an absolute legend and my inspiration. Massive shoutout as well to all the carers who’ve looked after someone with a #Disability over the course of the pandemic. #IDPWD2020 https://t.co/w7nCT2exMB",1,1.0,0.0,2.0,0.0,1.0,2020-12-03T15:31:17.000Z,en,57,1,0,0,everyone,3,Twitter for iPhone,pandemic%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,830,719,https://pbs.twimg.com/media/EoUrZwtWEAcZP3l.jpg,United Kingdom,Cardiff,city
1268846227006918656,@GuidoFawkes So Dom going up north for childcare of his autistic son is bad. But 100k protestors in london is ok? Both happened during lockdown no? https://t.co/6zGJG7zEqf,1,2.0,0.0,0.0,0.0,1.0,2020-06-05T10:04:49.000Z,en,19,0,1,0,everyone,1,Twitter for iPhone,lockdown%20autistic,jimbo_nash,2011-05-16T22:30:22.000Z,218,541,11938,6,"Splott, Cardiff",False,False,photo,351,679,https://pbs.twimg.com/media/EZvY6qoXYAYB3kA.jpg,United Kingdom,Cardiff,city
1361759012291813376,"Dad will be on @BBCNewsnight later - talking about our family, my autistic/learning disabled brother and the #COVID19 vaccine. We known coronavirus preys on care homes and Adam, aged between 18-34, is THIRTY times more likely to die. We want protection for him. 💉 https://t.co/a4SJeQrxTa",10,1.0,0.0,1.0,0.0,1.0,2021-02-16T19:27:03.000Z,en,161,2,0,5,everyone,30,Twitter for iPhone,coronavirus%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,1536,2048,https://pbs.twimg.com/media/EuXwmjyXIAYA2Wo.jpg,United Kingdom,Wales,admin
1378734525140901888,I’ve finally been reunited with my autistic brother!!!! The last time I saw him was back in December 2019... and I am literally the happiest person on this planet right now. The pandemic ripped us apart but he’s still the same old Adam I love❤️ See you soon. 🥰 https://t.co/Hr9JqqhDAV,0,1.0,0.0,0.0,0.0,1.0,2021-04-04T15:41:41.000Z,en,2101,7,0,39,everyone,33,Twitter for iPhone,pandemic%20autistic,GillibrandPeter,2018-10-01T12:54:25.000Z,7948,4678,98,35,"Cardiff, Wales",False,False,photo,1536,2048,https://pbs.twimg.com/media/EyI_vVsWgAEAox9.jpg,United Kingdom,Wales,admin
1311328148395560960,"586 - Not everyone can wear a face covering. If you want to try, but are unsure or have found it difficult, take a look at these tips on wearing masks from our autistic colleagues: https://t.co/tCTvgr0P25 https://t.co/WEP2odRSfF",1,0.0,0.0,0.0,0.0,2.0,2020-09-30T15:32:48.000Z,en,6,0,0,3,everyone,2,Twitter for iPhone,coronavirus%20autistic,DPPCardigan,2014-11-18T14:26:57.000Z,2270,654,98,50,"Cardigan, Crymych, NCE",False,False,photo,1424,1957,https://pbs.twimg.com/media/EjLF_CEXgAcWhyp.jpg,United Kingdom,Wales,admin
1290250408955269120,Lovely meeting up with an @autism colleague for the first time since lockdown...not the mention the super-cute pup @KimScoltock https://t.co/S0qmtXvmPV,1,0.0,0.0,0.0,0.0,1.0,2020-08-03T11:37:23.000Z,en,6,0,0,2,everyone,0,Twitter for iPhone,lockdown%20autism,tom_purser,2009-02-04T11:12:27.000Z,1602,1267,99,24,"Cambridge, England",False,False,photo,766,1024,https://pbs.twimg.com/media/Eefj59RWkAEbJCh.jpg,United Kingdom,Bishop's Stortford,city
1304903406973321216,"Fun and adventure today! #BCWildlifePark #COVID #MaskLife #Autism #EndofSummer #KamloopsBC (@ Kamloops Wildlife Park in Kamloops, British Columbia) https://t.co/ewTTs7QKq9 https://t.co/mFz5y7P1TQ",1,2.0,0.0,6.0,0.0,2.0,2020-09-12T22:03:10.000Z,en,0,0,0,0,everyone,0,Foursquare,covid%20autism,ElDeRobbo,2011-06-08T23:35:12.000Z,146,313,98,20,"British Columbia, Canada",False,False,photo,1440,1920,https://pbs.twimg.com/media/Ehvyu7AWkAIcyRV.jpg,Canada,Kamloops,city
1244045351582961664,#COVID_19Problems explaining to my #son with #autism why we can’t #play at the park but apparently we can have a #picnic #CanoeBC #Shuswap #Spring #SocialDistanacing #SelfIsolation #COVID19 #bored https://t.co/eUNA3a3sd6,1,0.0,0.0,12.0,0.0,1.0,2020-03-28T23:34:59.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid19%20autism,ElDeRobbo,2011-06-08T23:35:12.000Z,146,313,98,20,"British Columbia, Canada",False,False,photo,1536,2048,https://pbs.twimg.com/media/EUO8pmyU8AAkNQV.jpg,Canada,Jackson Park,poi
1300809954186715136,Los Planes de Contingencia COVID deben tener en cuenta las necesidades de las personas con autismo. En este vídeo hacemos un resumen de algunas características que deben tener en cuenta. #autism #tea #juntosenelautismo #plandecontingenciacovid https://t.co/Oov3XKJ0FS https://t.co/OgJbabDSX4,1,0.0,0.0,4.0,0.0,2.0,2020-09-01T14:57:15.000Z,es,4,0,0,0,everyone,1,Twitter for Android,covid%20autism,ConecTEA,2017-09-14T20:40:55.000Z,272,126,97,1,San Sebastián de los Reyes,False,False,photo,1054,1054,https://pbs.twimg.com/media/Eg1nwkjXYAc_tqa.jpg,Spain,San Sebastián de los Reyes,city
1285499908599033856,Desde la Fundación ConecTEA hemos decidido realizar una actualización de las bases de las becas que actualmente habíamos previsto para 2020. Os dejamos el enlace para mayor información https://t.co/erssHDJUTb #autism #autismo #juntosenelautismo #covid_19 #becasConectea2020 https://t.co/iumNEBdx2s,1,1.0,0.0,5.0,0.0,2.0,2020-07-21T09:00:36.000Z,es,2,0,0,0,everyone,5,Twitter for Android,covid-19%20autism,ConecTEA,2017-09-14T20:40:55.000Z,272,126,97,1,San Sebastián de los Reyes,False,False,photo,1414,2000,https://pbs.twimg.com/media/EdcDWoVX0AEb0nk.jpg,Spain,Alcobendas,city
1317590983756873728,🚸🚌👩‍🏫👨‍🏫🎒🦠 #autismo #tea #autism #FamiliaNorTEA #inclusion #algoestamoshaciendobien #COVID19 #colegiovaldepalitos #pandemia #colegio #empatia #alcobendas #madrid https://t.co/qaNAnAzijZ,1,0.0,0.0,13.0,0.0,1.0,2020-10-17T22:19:04.000Z,und,6,0,0,0,everyone,0,Twitter for Android,covid19%20autism,_NorTEA_,2015-07-07T16:42:29.000Z,2100,433,37,41,"Madrid, Comunidad de Madrid",False,False,photo,1080,1080,https://pbs.twimg.com/media/EkkGBC4XEAAy64X.jpg,Spain,Alcobendas,city
1298232268855664640,Looking for reliable volunteers looking to make a difference in their community! Sign up link is below (Pic taken before Covid 😷) https://t.co/ig9Js3HfZu #downsyndromeawareness #autism #autismawareness #downsyndrome #balance #hope #adaptivefitness #upsyndrome #volunteer https://t.co/aIhUqPJaRr,1,0.0,0.0,9.0,0.0,2.0,2020-08-25T12:14:27.000Z,en,0,0,0,0,everyone,1,Twitter for iPhone,covid%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,photo,836,627,https://pbs.twimg.com/media/EgQ_Xd4XgAItLcK.jpg,United States,Collingswood,city
1290249432617766912,Saturday morning workout! #exercise #cardio #angelmansyndrome #downsyndromeawareness #autism #autismawareness #downsyndrome #healthy #love #fitnessmotivation #fitness #balance #hope #bcba #autismspectrum #upsyndrome #sports #nfl #mlb #nba #nhl #adhd #covid19 #free #saturday https://t.co/kKryBJQRxp,23,0.0,0.0,25.0,0.0,1.0,2020-08-03T11:33:31.000Z,en,2,0,0,0,everyone,1,Twitter for iPhone,covid19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,photo,2048,1536,https://pbs.twimg.com/media/EefjAetWkAAuBBX.jpg,United States,Collingswood,city
1290249202803433472,Joseph making out our ascending hurdle station look easy! 😎 #motivationmonday #monday #exercise #cardio #downsyndromeawareness #autism #autismawareness #downsyndrome #healthy #love #autismfitness #balance #hope #bcba #upsyndrome #sports #nfl #mlb #nba #nhl #adhd #covid19 https://t.co/iljcBs4Sxk,20,1.0,0.0,22.0,0.0,1.0,2020-08-03T11:32:36.000Z,en,0,0,0,0,everyone,1,Twitter for iPhone,covid19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,photo,2048,1536,https://pbs.twimg.com/media/Eefizi0XkAElb8y.jpg,United States,Collingswood,city
1274352296168771584,1st free social distancing class was a monster success! Thank you to all! 🙌💪🤙 #downsyndromeawareness #autism #autismawareness #downsyndrome #healthy #love #fitness #autismfitness #balance #hope #bcba #autismspeaks #autismspectrumdisorder #autismspectrum #upsyndrome #sports https://t.co/Fmy56wXlP4,4,0.0,0.0,16.0,0.0,1.0,2020-06-20T14:43:58.000Z,en,0,0,0,0,everyone,1,Twitter for iPhone,"""social distancing""%20autism",SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,photo,1536,2048,https://pbs.twimg.com/media/Ea9opVkWoAAihrU.jpg,United States,Collingswood,city
1264531633782358016,Circuit training at its finest 💪💪💪 #mdw #exercise #cardio #autism #downsyndrome #love #fitness #autismfitness #balance #hope #covid_19 #autismspeaks #autismspectrumdisorder #autismspectrum #upsyndrome #sports #autismnj #autismacceptance #philly #newjersey #philadelphia https://t.co/P6giyCibCc,8,0.0,0.0,21.0,0.0,1.0,2020-05-24T12:20:10.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,video,900,720,https://pbs.twimg.com/ext_tw_video_thumb/1264531610197688322/pu/img/tgb6BTmD7QhyCZcw.jpg,United States,Haddon Heights,city
1243505791392505856,Emily doing her part in still getting exercise at home with everyday items! 💪 #friday #exercise #exercisemotivation #cardio #autism #autismawareness #downsyndrome #specialolympics #fit #healthy #love #fitness #autismfitness #balance #instadailyphoto #hope #corona #covid_19 https://t.co/SeDHN7S1rf,8,1.0,0.0,18.0,0.0,1.0,2020-03-27T11:50:58.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,video,600,480,https://pbs.twimg.com/ext_tw_video_thumb/1243505758328815617/pu/img/INq8yT04b7PAncrl.jpg,United States,Haddon Heights,city
1243129010311348224,TBT to one of our favorite pictures that embodies Spectrum Sports 😁 #tbt #friends #friendship #hope #downsyndrome #autism #specialolympics #fit #healthy #love #fitnessmotivation #fitness #autismfitness #balance #lifeisgood #hope #thursday #throwbackthursday #corona #covid_19 https://t.co/BTALAiCeAC,9,0.0,0.0,20.0,0.0,1.0,2020-03-26T10:53:46.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,photo,720,960,https://pbs.twimg.com/media/EUB7PpcXgAMUsD5.jpg,United States,Haddon Heights,city
1245304725911764992,Coach Dan is a trashpicker! 😂#exercise #exercisemotivation #cardio #downsyndromeawareness #autism #autismawareness #downsyndrome #fit #healthy #love #fitnessmotivation #fitness #autismfitness #balance #hope #specialneedsparent #fun #funtimes #corona #covid_19 #socialdistancing https://t.co/n69JNQfhdm,11,1.0,0.0,21.0,0.0,1.0,2020-04-01T10:59:17.000Z,en,1,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,video,900,720,https://pbs.twimg.com/ext_tw_video_thumb/1245304514795667456/pu/img/0q85IOergqTEUGJh.jpg,United States,Haddon Heights,city
1263790330039672832,Kylie is hopping into MDW! #mdw #exercise #cardio #downsyndromeawareness #autism #autismawareness #downsyndrome #healthy #love #fitness #autismfitness #balance #hope #adaptivefitness #bcba #covid_19 #autismspeaks #autismspectrum #upsyndrome #sports #philly #newjersey https://t.co/hgYE5VzpNz,8,2.0,0.0,22.0,0.0,1.0,2020-05-22T11:14:29.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,video,900,720,https://pbs.twimg.com/ext_tw_video_thumb/1263790313036025856/pu/img/47duvVrNjhE15ehw.jpg,United States,New Jersey,admin
1262336516925394944,Modified Medicine Ball Slams! 💪💪💪 #exercise #cardio #downsyndromeawareness #autism #autismawareness #downsyndrome #fit #healthy #love #fitnessmotivation #fitness #autismfitness #balance #hope #adaptivefitness #adaptiveathlete #bcba #covid_19 #autismspeaks #sports https://t.co/ONw8S6Hj6h,11,0.0,0.0,20.0,0.0,1.0,2020-05-18T10:57:33.000Z,en,1,0,0,0,everyone,1,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,photo,2048,1422,https://pbs.twimg.com/media/EYS4XkxWkAQ_j_L.jpg,United States,New Jersey,admin
1257654020279279616,"Give it up for Dave, kicking butt in our jump rope challenge! Go Dave! #oneminutechallenge #challengeaccepted #exercise #cardio #angelmansyndrome #downsyndromeawareness #autism #adaptivefitness #adaptiveathlete #bcba #covid_19 #autismspeaks #upsyndrome #sports https://t.co/LU39kqFuzn",8,2.0,0.0,14.0,0.0,1.0,2020-05-05T12:50:59.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,SpectrumSports8,2018-11-05T21:23:26.000Z,208,386,98,1,"Cherry Hill, NJ",False,False,video,960,768,https://pbs.twimg.com/ext_tw_video_thumb/1257653939635458049/pu/img/o8gWeZYFh55BFc8x.jpg,United States,New Jersey,admin
